 ===============================================================
         Steady state solution for a 2D rectangular plate       
             with borders at constant temperature               
                     Absolute temperatures                      
 ===============================================================
                 Author: Dickson Alves de Souza                 
    Based on lectures by professor Roberto Parreiras Tavares    
       and book Numerical Heat Transfer and Fluid Flow          
       by Suhas V. Patankar (1980)                              
                                                                
               Federal University of Minas Gerais               
                      September 21st, 2017                      
 ===============================================================
                       Input parameters:                        
 
 Lenght in X direction:       5.0000
 Lenght in Y direction:       5.0000
 Nodes in X direction:           200
 Nodes in Y direction:           200
 Temperature T1 (left, right and bottom borders):    1200.0000
 Temperature T2 (top border):                         700.0000
 
 SOLUTION of LINEAR SYSTEM: Gauss-Seidel method
     No relaxation applied to solution.
 Tolerance:   0.1000E-03
 
 Iterations:                 33604
 ========================================================================
                    Calculation Results                                  
 ========================================================================
            I           J           X           Y           T   Exact Sol
          152         170      3.8191      4.2714    895.3545    895.4649
          152         171      3.8191      4.2965    889.7665    889.8727
          152         172      3.8191      4.3216    884.0819    884.1838
          152         173      3.8191      4.3467    878.3005    878.3982
          152         174      3.8191      4.3719    872.4227    872.5161
          152         175      3.8191      4.3970    866.4488    866.5379
          152         176      3.8191      4.4221    860.3795    860.4644
          152         177      3.8191      4.4472    854.2157    854.2963
          152         178      3.8191      4.4724    847.9585    848.0349
          152         179      3.8191      4.4975    841.6093    841.6815
          152         180      3.8191      4.5226    835.1698    835.2378
          152         181      3.8191      4.5477    828.6419    828.7058
          152         182      3.8191      4.5729    822.0279    822.0877
          152         183      3.8191      4.5980    815.3302    815.3860
          152         184      3.8191      4.6231    808.5518    808.6036
          152         185      3.8191      4.6482    801.6957    801.7437
          152         186      3.8191      4.6734    794.7654    794.8096
          152         187      3.8191      4.6985    787.7647    787.8051
          152         188      3.8191      4.7236    780.6977    780.7344
          152         189      3.8191      4.7487    773.5686    773.6016
          152         190      3.8191      4.7739    766.3820    766.4116
          152         191      3.8191      4.7990    759.1430    759.1690
          152         192      3.8191      4.8241    751.8566    751.8792
          152         193      3.8191      4.8492    744.5281    744.5474
          152         194      3.8191      4.8744    737.1633    737.1793
          152         195      3.8191      4.8995    729.7679    729.7806
          152         196      3.8191      4.9246    722.3477    722.3572
          152         197      3.8191      4.9497    714.9089    714.9145
          152         198      3.8191      4.9749    707.4576    707.4374
          152         199      3.8191      5.0000    700.0000    700.0000
          153           0      3.8442      0.0000   1200.0000   1200.0000
          153           1      3.8442      0.0251   1199.4165   1199.4208
          153           2      3.8442      0.0503   1198.8329   1198.8414
          153           3      3.8442      0.0754   1198.2490   1198.2617
          153           4      3.8442      0.1005   1197.6647   1197.6816
          153           5      3.8442      0.1256   1197.0797   1197.1009
          153           6      3.8442      0.1508   1196.4941   1196.5195
          153           7      3.8442      0.1759   1195.9076   1195.9372
          153           8      3.8442      0.2010   1195.3200   1195.3538
          153           9      3.8442      0.2261   1194.7313   1194.7693
          153          10      3.8442      0.2513   1194.1412   1194.1835
          153          11      3.8442      0.2764   1193.5497   1193.5961
          153          12      3.8442      0.3015   1192.9566   1193.0072
          153          13      3.8442      0.3266   1192.3617   1192.4164
          153          14      3.8442      0.3518   1191.7649   1191.8238
          153          15      3.8442      0.3769   1191.1661   1191.2290
          153          16      3.8442      0.4020   1190.5650   1190.6321
          153          17      3.8442      0.4271   1189.9616   1190.0327
          153          18      3.8442      0.4523   1189.3556   1189.4308
          153          19      3.8442      0.4774   1188.7470   1188.8263
          153          20      3.8442      0.5025   1188.1355   1188.2188
          153          21      3.8442      0.5276   1187.5211   1187.6084
          153          22      3.8442      0.5528   1186.9036   1186.9949
          153          23      3.8442      0.5779   1186.2828   1186.3780
          153          24      3.8442      0.6030   1185.6585   1185.7576
          153          25      3.8442      0.6281   1185.0306   1185.1337
          153          26      3.8442      0.6533   1184.3990   1184.5059
          153          27      3.8442      0.6784   1183.7634   1183.8742
          153          28      3.8442      0.7035   1183.1237   1183.2384
          153          29      3.8442      0.7286   1182.4799   1182.5983
          153          30      3.8442      0.7538   1181.8316   1181.9538
          153          31      3.8442      0.7789   1181.1787   1181.3046
          153          32      3.8442      0.8040   1180.5211   1180.6507
          153          33      3.8442      0.8291   1179.8585   1179.9918
          153          34      3.8442      0.8543   1179.1909   1179.3279
          153          35      3.8442      0.8794   1178.5181   1178.6586
          153          36      3.8442      0.9045   1177.8398   1177.9839
          153          37      3.8442      0.9296   1177.1559   1177.3035
          153          38      3.8442      0.9548   1176.4662   1176.6174
          153          39      3.8442      0.9799   1175.7706   1175.9252
          153          40      3.8442      1.0050   1175.0689   1175.2269
          153          41      3.8442      1.0302   1174.3608   1174.5222
          153          42      3.8442      1.0553   1173.6463   1173.8110
          153          43      3.8442      1.0804   1172.9250   1173.0930
          153          44      3.8442      1.1055   1172.1969   1172.3682
          153          45      3.8442      1.1307   1171.4617   1171.6362
          153          46      3.8442      1.1558   1170.7193   1170.8969
          153          47      3.8442      1.1809   1169.9694   1170.1501
          153          48      3.8442      1.2060   1169.2119   1169.3957
          153          49      3.8442      1.2312   1168.4465   1168.6333
          153          50      3.8442      1.2563   1167.6731   1167.8629
          153          51      3.8442      1.2814   1166.8914   1167.0841
          153          52      3.8442      1.3065   1166.1012   1166.2968
          153          53      3.8442      1.3317   1165.3024   1165.5008
          153          54      3.8442      1.3568   1164.4947   1164.6959
          153          55      3.8442      1.3819   1163.6779   1163.8818
          153          56      3.8442      1.4070   1162.8517   1163.0584
          153          57      3.8442      1.4322   1162.0160   1162.2253
          153          58      3.8442      1.4573   1161.1706   1161.3824
          153          59      3.8442      1.4824   1160.3151   1160.5295
          153          60      3.8442      1.5075   1159.4494   1159.6662
          153          61      3.8442      1.5327   1158.5733   1158.7925
          153          62      3.8442      1.5578   1157.6864   1157.9080
          153          63      3.8442      1.5829   1156.7885   1157.0124
          153          64      3.8442      1.6080   1155.8795   1156.1057
          153          65      3.8442      1.6332   1154.9590   1155.1874
          153          66      3.8442      1.6583   1154.0268   1154.2573
          153          67      3.8442      1.6834   1153.0827   1153.3152
          153          68      3.8442      1.7085   1152.1263   1152.3608
          153          69      3.8442      1.7337   1151.1573   1151.3939
          153          70      3.8442      1.7588   1150.1757   1150.4141
          153          71      3.8442      1.7839   1149.1809   1149.4212
          153          72      3.8442      1.8090   1148.1728   1148.4149
          153          73      3.8442      1.8342   1147.1511   1147.3949
          153          74      3.8442      1.8593   1146.1155   1146.3610
          153          75      3.8442      1.8844   1145.0657   1145.3127
          153          76      3.8442      1.9095   1144.0013   1144.2499
          153          77      3.8442      1.9347   1142.9221   1143.1722
          153          78      3.8442      1.9598   1141.8277   1142.0792
          153          79      3.8442      1.9849   1140.7179   1140.9707
          153          80      3.8442      2.0101   1139.5923   1139.8464
          153          81      3.8442      2.0352   1138.4505   1138.7059
          153          82      3.8442      2.0603   1137.2923   1137.5488
          153          83      3.8442      2.0854   1136.1172   1136.3748
          153          84      3.8442      2.1106   1134.9250   1135.1836
          153          85      3.8442      2.1357   1133.7152   1133.9748
          153          86      3.8442      2.1608   1132.4875   1132.7480
          153          87      3.8442      2.1859   1131.2415   1131.5028
          153          88      3.8442      2.2111   1129.9768   1130.2389
          153          89      3.8442      2.2362   1128.6931   1128.9559
          153          90      3.8442      2.2613   1127.3899   1127.6533
          153          91      3.8442      2.2864   1126.0668   1126.3308
          153          92      3.8442      2.3116   1124.7233   1124.9879
          153          93      3.8442      2.3367   1123.3592   1123.6242
          153          94      3.8442      2.3618   1121.9739   1122.2393
          153          95      3.8442      2.3869   1120.5670   1120.8327
          153          96      3.8442      2.4121   1119.1380   1119.4040
          153          97      3.8442      2.4372   1117.6864   1117.9526
          153          98      3.8442      2.4623   1116.2118   1116.4781
          153          99      3.8442      2.4874   1114.7137   1114.9801
          153         100      3.8442      2.5126   1113.1916   1113.4579
          153         101      3.8442      2.5377   1111.6449   1111.9112
          153         102      3.8442      2.5628   1110.0732   1110.3393
          153         103      3.8442      2.5879   1108.4759   1108.7418
          153         104      3.8442      2.6131   1106.8524   1107.1181
          153         105      3.8442      2.6382   1105.2022   1105.4675
          153         106      3.8442      2.6633   1103.5247   1103.7896
          153         107      3.8442      2.6884   1101.8193   1102.0838
          153         108      3.8442      2.7136   1100.0855   1100.3493
          153         109      3.8442      2.7387   1098.3224   1098.5857
          153         110      3.8442      2.7638   1096.5297   1096.7923
          153         111      3.8442      2.7889   1094.7065   1094.9684
          153         112      3.8442      2.8141   1092.8522   1093.1133
          153         113      3.8442      2.8392   1090.9661   1091.2264
          153         114      3.8442      2.8643   1089.0476   1089.3069
          153         115      3.8442      2.8894   1087.0959   1087.3541
          153         116      3.8442      2.9146   1085.1102   1085.3674
          153         117      3.8442      2.9397   1083.0898   1083.3459
          153         118      3.8442      2.9648   1081.0339   1081.2888
          153         119      3.8442      2.9899   1078.9417   1079.1953
          153         120      3.8442      3.0151   1076.8124   1077.0647
          153         121      3.8442      3.0402   1074.6451   1074.8961
          153         122      3.8442      3.0653   1072.4391   1072.6886
          153         123      3.8442      3.0905   1070.1933   1070.4413
          153         124      3.8442      3.1156   1067.9069   1068.1533
          153         125      3.8442      3.1407   1065.5789   1065.8237
          153         126      3.8442      3.1658   1063.2085   1063.4516
          153         127      3.8442      3.1910   1060.7945   1061.0359
          153         128      3.8442      3.2161   1058.3361   1058.5756
          153         129      3.8442      3.2412   1055.8321   1056.0697
          153         130      3.8442      3.2663   1053.2816   1053.5172
          153         131      3.8442      3.2915   1050.6833   1050.9170
          153         132      3.8442      3.3166   1048.0364   1048.2679
          153         133      3.8442      3.3417   1045.3394   1045.5689
          153         134      3.8442      3.3668   1042.5915   1042.8187
          153         135      3.8442      3.3920   1039.7912   1040.0162
          153         136      3.8442      3.4171   1036.9374   1037.1601
          153         137      3.8442      3.4422   1034.0290   1034.2492
          153         138      3.8442      3.4673   1031.0645   1031.2823
          153         139      3.8442      3.4925   1028.0426   1028.2580
          153         140      3.8442      3.5176   1024.9622   1025.1750
          153         141      3.8442      3.5427   1021.8217   1022.0319
          153         142      3.8442      3.5678   1018.6199   1018.8273
          153         143      3.8442      3.5930   1015.3553   1015.5600
          153         144      3.8442      3.6181   1012.0264   1012.2283
          153         145      3.8442      3.6432   1008.6319   1008.8309
          153         146      3.8442      3.6683   1005.1702   1005.3662
          153         147      3.8442      3.6935   1001.6398   1001.8329
          153         148      3.8442      3.7186    998.0392    998.2293
          153         149      3.8442      3.7437    994.3670    994.5538
          153         150      3.8442      3.7688    990.6214    990.8051
          153         151      3.8442      3.7940    986.8010    986.9814
          153         152      3.8442      3.8191    982.9041    983.0813
          153         153      3.8442      3.8442    978.9293    979.1031
          153         154      3.8442      3.8693    974.8749    975.0452
          153         155      3.8442      3.8945    970.7393    970.9062
          153         156      3.8442      3.9196    966.5209    966.6843
          153         157      3.8442      3.9447    962.2183    962.3780
          153         158      3.8442      3.9698    957.8297    957.9858
          153         159      3.8442      3.9950    953.3539    953.5063
          153         160      3.8442      4.0201    948.7892    948.9378
          153         161      3.8442      4.0452    944.1341    944.2789
          153         162      3.8442      4.0704    939.3874    939.5283
          153         163      3.8442      4.0955    934.5477    934.6847
          153         164      3.8442      4.1206    929.6136    929.7467
          153         165      3.8442      4.1457    924.5841    924.7131
          153         166      3.8442      4.1709    919.4580    919.5829
          153         167      3.8442      4.1960    914.2342    914.3551
          153         168      3.8442      4.2211    908.9120    909.0288
          153         169      3.8442      4.2462    903.4906    903.6032
          153         170      3.8442      4.2714    897.9693    898.0777
          153         171      3.8442      4.2965    892.3477    892.4519
          153         172      3.8442      4.3216    886.6255    886.7255
          153         173      3.8442      4.3467    880.8026    880.8983
          153         174      3.8442      4.3719    874.8792    874.9706
          153         175      3.8442      4.3970    868.8554    868.9426
          153         176      3.8442      4.4221    862.7320    862.8149
          153         177      3.8442      4.4472    856.5096    856.5883
          153         178      3.8442      4.4724    850.1894    850.2639
          153         179      3.8442      4.4975    843.7726    843.8431
          153         180      3.8442      4.5226    837.2611    837.3273
          153         181      3.8442      4.5477    830.6565    830.7187
          153         182      3.8442      4.5729    823.9613    824.0195
          153         183      3.8442      4.5980    817.1780    817.2322
          153         184      3.8442      4.6231    810.3095    810.3598
          153         185      3.8442      4.6482    803.3590    803.4055
          153         186      3.8442      4.6734    796.3301    796.3728
          153         187      3.8442      4.6985    789.2267    789.2657
          153         188      3.8442      4.7236    782.0530    782.0883
          153         189      3.8442      4.7487    774.8135    774.8453
          153         190      3.8442      4.7739    767.5131    767.5415
          153         191      3.8442      4.7990    760.1570    760.1820
          153         192      3.8442      4.8241    752.7506    752.7723
          153         193      3.8442      4.8492    745.2995    745.3180
          153         194      3.8442      4.8744    737.8097    737.8250
          153         195      3.8442      4.8995    730.2874    730.2996
          153         196      3.8442      4.9246    722.7387    722.7479
          153         197      3.8442      4.9497    715.1702    715.1776
          153         198      3.8442      4.9749    707.5885    707.6358
          153         199      3.8442      5.0000    700.0000    700.0000
          154           0      3.8693      0.0000   1200.0000   1200.0000
          154           1      3.8693      0.0251   1199.4269   1199.4311
          154           2      3.8693      0.0503   1198.8537   1198.8620
          154           3      3.8693      0.0754   1198.2802   1198.2927
          154           4      3.8693      0.1005   1197.7062   1197.7229
          154           5      3.8693      0.1256   1197.1317   1197.1525
          154           6      3.8693      0.1508   1196.5564   1196.5814
          154           7      3.8693      0.1759   1195.9803   1196.0094
          154           8      3.8693      0.2010   1195.4032   1195.4365
          154           9      3.8693      0.2261   1194.8250   1194.8623
          154          10      3.8693      0.2513   1194.2454   1194.2869
          154          11      3.8693      0.2764   1193.6644   1193.7100
          154          12      3.8693      0.3015   1193.0818   1193.1315
          154          13      3.8693      0.3266   1192.4975   1192.5513
          154          14      3.8693      0.3518   1191.9113   1191.9691
          154          15      3.8693      0.3769   1191.3231   1191.3849
          154          16      3.8693      0.4020   1190.7327   1190.7986
          154          17      3.8693      0.4271   1190.1400   1190.2099
          154          18      3.8693      0.4523   1189.5448   1189.6187
          154          19      3.8693      0.4774   1188.9470   1189.0248
          154          20      3.8693      0.5025   1188.3464   1188.4282
          154          21      3.8693      0.5276   1187.7429   1187.8286
          154          22      3.8693      0.5528   1187.1363   1187.2259
          154          23      3.8693      0.5779   1186.5265   1186.6200
          154          24      3.8693      0.6030   1185.9132   1186.0106
          154          25      3.8693      0.6281   1185.2965   1185.3977
          154          26      3.8693      0.6533   1184.6760   1184.7811
          154          27      3.8693      0.6784   1184.0517   1184.1605
          154          28      3.8693      0.7035   1183.4234   1183.5360
          154          29      3.8693      0.7286   1182.7909   1182.9072
          154          30      3.8693      0.7538   1182.1540   1182.2740
          154          31      3.8693      0.7789   1181.5127   1181.6364
          154          32      3.8693      0.8040   1180.8667   1180.9940
          154          33      3.8693      0.8291   1180.2159   1180.3468
          154          34      3.8693      0.8543   1179.5600   1179.6945
          154          35      3.8693      0.8794   1178.8991   1179.0371
          154          36      3.8693      0.9045   1178.2327   1178.3742
          154          37      3.8693      0.9296   1177.5609   1177.7059
          154          38      3.8693      0.9548   1176.8834   1177.0318
          154          39      3.8693      0.9799   1176.2000   1176.3518
          154          40      3.8693      1.0050   1175.5106   1175.6658
          154          41      3.8693      1.0302   1174.8150   1174.9735
          154          42      3.8693      1.0553   1174.1130   1174.2747
          154          43      3.8693      1.0804   1173.4044   1173.5694
          154          44      3.8693      1.1055   1172.6890   1172.8572
          154          45      3.8693      1.1307   1171.9667   1172.1380
          154          46      3.8693      1.1558   1171.2373   1171.4117
          154          47      3.8693      1.1809   1170.5005   1170.6780
          154          48      3.8693      1.2060   1169.7562   1169.9367
          154          49      3.8693      1.2312   1169.0042   1169.1877
          154          50      3.8693      1.2563   1168.2443   1168.4307
          154          51      3.8693      1.2814   1167.4762   1167.6655
          154          52      3.8693      1.3065   1166.6998   1166.8919
          154          53      3.8693      1.3317   1165.9149   1166.1097
          154          54      3.8693      1.3568   1165.1212   1165.3188
          154          55      3.8693      1.3819   1164.3186   1164.5188
          154          56      3.8693      1.4070   1163.5067   1163.7096
          154          57      3.8693      1.4322   1162.6855   1162.8910
          154          58      3.8693      1.4573   1161.8547   1162.0627
          154          59      3.8693      1.4824   1161.0140   1161.2245
          154          60      3.8693      1.5075   1160.1632   1160.3761
          154          61      3.8693      1.5327   1159.3021   1159.5174
          154          62      3.8693      1.5578   1158.4305   1158.6481
          154          63      3.8693      1.5829   1157.5481   1157.7680
          154          64      3.8693      1.6080   1156.6546   1156.8767
          154          65      3.8693      1.6332   1155.7499   1155.9742
          154          66      3.8693      1.6583   1154.8336   1155.0600
          154          67      3.8693      1.6834   1153.9056   1154.1340
          154          68      3.8693      1.7085   1152.9655   1153.1958
          154          69      3.8693      1.7337   1152.0130   1152.2453
          154          70      3.8693      1.7588   1151.0480   1151.2822
          154          71      3.8693      1.7839   1150.0701   1150.3061
          154          72      3.8693      1.8090   1149.0791   1149.3168
          154          73      3.8693      1.8342   1148.0746   1148.3140
          154          74      3.8693      1.8593   1147.0564   1147.2975
          154          75      3.8693      1.8844   1146.0242   1146.2668
          154          76      3.8693      1.9095   1144.9777   1145.2218
          154          77      3.8693      1.9347   1143.9165   1144.1621
          154          78      3.8693      1.9598   1142.8404   1143.0874
          154          79      3.8693      1.9849   1141.7490   1141.9973
          154          80      3.8693      2.0101   1140.6421   1140.8916
          154          81      3.8693      2.0352   1139.5192   1139.7700
          154          82      3.8693      2.0603   1138.3800   1138.6320
          154          83      3.8693      2.0854   1137.2243   1137.4773
          154          84      3.8693      2.1106   1136.0516   1136.3056
          154          85      3.8693      2.1357   1134.8616   1135.1165
          154          86      3.8693      2.1608   1133.6539   1133.9097
          154          87      3.8693      2.1859   1132.4281   1132.6848
          154          88      3.8693      2.2111   1131.1839   1131.4413
          154          89      3.8693      2.2362   1129.9208   1130.1790
          154          90      3.8693      2.2613   1128.6385   1128.8973
          154          91      3.8693      2.2864   1127.3366   1127.5959
          154          92      3.8693      2.3116   1126.0146   1126.2744
          154          93      3.8693      2.3367   1124.6721   1124.9324
          154          94      3.8693      2.3618   1123.3086   1123.5693
          154          95      3.8693      2.3869   1121.9238   1122.1848
          154          96      3.8693      2.4121   1120.5172   1120.7784
          154          97      3.8693      2.4372   1119.0882   1119.3497
          154          98      3.8693      2.4623   1117.6365   1117.8980
          154          99      3.8693      2.4874   1116.1615   1116.4231
          154         100      3.8693      2.5126   1114.6627   1114.9243
          154         101      3.8693      2.5377   1113.1396   1113.4011
          154         102      3.8693      2.5628   1111.5917   1111.8530
          154         103      3.8693      2.5879   1110.0184   1110.2796
          154         104      3.8693      2.6131   1108.4192   1108.6801
          154         105      3.8693      2.6382   1106.7935   1107.0541
          154         106      3.8693      2.6633   1105.1408   1105.4010
          154         107      3.8693      2.6884   1103.4604   1103.7201
          154         108      3.8693      2.7136   1101.7517   1102.0109
          154         109      3.8693      2.7387   1100.0141   1100.2727
          154         110      3.8693      2.7638   1098.2470   1098.5050
          154         111      3.8693      2.7889   1096.4497   1096.7069
          154         112      3.8693      2.8141   1094.6215   1094.8780
          154         113      3.8693      2.8392   1092.7617   1093.0174
          154         114      3.8693      2.8643   1090.8697   1091.1244
          154         115      3.8693      2.8894   1088.9446   1089.1984
          154         116      3.8693      2.9146   1086.9858   1087.2385
          154         117      3.8693      2.9397   1084.9925   1085.2441
          154         118      3.8693      2.9648   1082.9638   1083.2142
          154         119      3.8693      2.9899   1080.8990   1081.1482
          154         120      3.8693      3.0151   1078.7972   1079.0451
          154         121      3.8693      3.0402   1076.6576   1076.9042
          154         122      3.8693      3.0653   1074.4793   1074.7245
          154         123      3.8693      3.0905   1072.2614   1072.5051
          154         124      3.8693      3.1156   1070.0029   1070.2451
          154         125      3.8693      3.1407   1067.7030   1067.9436
          154         126      3.8693      3.1658   1065.3607   1065.5996
          154         127      3.8693      3.1910   1062.9748   1063.2120
          154         128      3.8693      3.2161   1060.5445   1060.7799
          154         129      3.8693      3.2412   1058.0687   1058.3022
          154         130      3.8693      3.2663   1055.5462   1055.7778
          154         131      3.8693      3.2915   1052.9760   1053.2057
          154         132      3.8693      3.3166   1050.3570   1050.5846
          154         133      3.8693      3.3417   1047.6879   1047.9134
          154         134      3.8693      3.3668   1044.9675   1045.1909
          154         135      3.8693      3.3920   1042.1947   1042.4159
          154         136      3.8693      3.4171   1039.3682   1039.5871
          154         137      3.8693      3.4422   1036.4867   1036.7032
          154         138      3.8693      3.4673   1033.5488   1033.7630
          154         139      3.8693      3.4925   1030.5533   1030.7650
          154         140      3.8693      3.5176   1027.4987   1027.7079
          154         141      3.8693      3.5427   1024.3837   1024.5903
          154         142      3.8693      3.5678   1021.2067   1021.4107
          154         143      3.8693      3.5930   1017.9664   1018.1677
          154         144      3.8693      3.6181   1014.6612   1014.8597
          154         145      3.8693      3.6432   1011.2896   1011.4853
          154         146      3.8693      3.6683   1007.8501   1008.0429
          154         147      3.8693      3.6935   1004.3411   1004.5310
          154         148      3.8693      3.7186   1000.7609   1000.9478
          154         149      3.8693      3.7437    997.1080    997.2919
          154         150      3.8693      3.7688    993.3807    993.5614
          154         151      3.8693      3.7940    989.5774    989.7549
          154         152      3.8693      3.8191    985.6964    985.8706
          154         153      3.8693      3.8442    981.7359    981.9069
          154         154      3.8693      3.8693    977.6944    977.8620
          154         155      3.8693      3.8945    973.5700    973.7342
          154         156      3.8693      3.9196    969.3612    969.5219
          154         157      3.8693      3.9447    965.0662    965.2234
          154         158      3.8693      3.9698    960.6834    960.8369
          154         159      3.8693      3.9950    956.2111    956.3610
          154         160      3.8693      4.0201    951.6477    951.7938
          154         161      3.8693      4.0452    946.9916    947.1340
          154         162      3.8693      4.0704    942.2413    942.3798
          154         163      3.8693      4.0955    937.3952    937.5299
          154         164      3.8693      4.1206    932.4520    932.5828
          154         165      3.8693      4.1457    927.4103    927.5371
          154         166      3.8693      4.1709    922.2689    922.3917
          154         167      3.8693      4.1960    917.0266    917.1453
          154         168      3.8693      4.2211    911.6823    911.7969
          154         169      3.8693      4.2462    906.2352    906.3457
          154         170      3.8693      4.2714    900.6845    900.7908
          154         171      3.8693      4.2965    895.0295    895.1317
          154         172      3.8693      4.3216    889.2699    889.3679
          154         173      3.8693      4.3467    883.4054    883.4991
          154         174      3.8693      4.3719    877.4360    877.5255
          154         175      3.8693      4.3970    871.3618    871.4471
          154         176      3.8693      4.4221    865.1834    865.2645
          154         177      3.8693      4.4472    858.9014    858.9783
          154         178      3.8693      4.4724    852.5168    852.5895
          154         179      3.8693      4.4975    846.0309    846.0995
          154         180      3.8693      4.5226    839.4453    839.5098
          154         181      3.8693      4.5477    832.7619    832.8223
          154         182      3.8693      4.5729    825.9830    826.0394
          154         183      3.8693      4.5980    819.1111    819.1636
          154         184      3.8693      4.6231    812.1493    812.1980
          154         185      3.8693      4.6482    805.1008    805.1457
          154         186      3.8693      4.6734    797.9693    798.0105
          154         187      3.8693      4.6985    790.7589    790.7965
          154         188      3.8693      4.7236    783.4740    783.5080
          154         189      3.8693      4.7487    776.1193    776.1499
          154         190      3.8693      4.7739    768.7000    768.7272
          154         191      3.8693      4.7990    761.2213    761.2453
          154         192      3.8693      4.8241    753.6892    753.7100
          154         193      3.8693      4.8492    746.1096    746.1273
          154         194      3.8693      4.8744    738.4888    738.5034
          154         195      3.8693      4.8995    730.8332    730.8448
          154         196      3.8693      4.9246    723.1496    723.1582
          154         197      3.8693      4.9497    715.4449    715.4490
          154         198      3.8693      4.9749    707.7260    707.6708
          154         199      3.8693      5.0000    700.0000    700.0000
          155           0      3.8945      0.0000   1200.0000   1200.0000
          155           1      3.8945      0.0251   1199.4374   1199.4415
          155           2      3.8945      0.0503   1198.8747   1198.8829
          155           3      3.8945      0.0754   1198.3117   1198.3240
          155           4      3.8945      0.1005   1197.7483   1197.7647
          155           5      3.8945      0.1256   1197.1843   1197.2048
          155           6      3.8945      0.1508   1196.6197   1196.6442
          155           7      3.8945      0.1759   1196.0541   1196.0827
          155           8      3.8945      0.2010   1195.4876   1195.5202
          155           9      3.8945      0.2261   1194.9200   1194.9566
          155          10      3.8945      0.2513   1194.3511   1194.3918
          155          11      3.8945      0.2764   1193.7807   1193.8255
          155          12      3.8945      0.3015   1193.2088   1193.2576
          155          13      3.8945      0.3266   1192.6352   1192.6880
          155          14      3.8945      0.3518   1192.0598   1192.1165
          155          15      3.8945      0.3769   1191.4824   1191.5431
          155          16      3.8945      0.4020   1190.9028   1190.9674
          155          17      3.8945      0.4271   1190.3209   1190.3895
          155          18      3.8945      0.4523   1189.7367   1189.8092
          155          19      3.8945      0.4774   1189.1498   1189.2262
          155          20      3.8945      0.5025   1188.5602   1188.6405
          155          21      3.8945      0.5276   1187.9677   1188.0519
          155          22      3.8945      0.5528   1187.3723   1187.4602
          155          23      3.8945      0.5779   1186.7736   1186.8654
          155          24      3.8945      0.6030   1186.1716   1186.2672
          155          25      3.8945      0.6281   1185.5661   1185.6655
          155          26      3.8945      0.6533   1184.9570   1185.0601
          155          27      3.8945      0.6784   1184.3441   1184.4509
          155          28      3.8945      0.7035   1183.7273   1183.8377
          155          29      3.8945      0.7286   1183.1063   1183.2205
          155          30      3.8945      0.7538   1182.4811   1182.5989
          155          31      3.8945      0.7789   1181.8515   1181.9728
          155          32      3.8945      0.8040   1181.2172   1181.3422
          155          33      3.8945      0.8291   1180.5783   1180.7068
          155          34      3.8945      0.8543   1179.9344   1180.0664
          155          35      3.8945      0.8794   1179.2854   1179.4209
          155          36      3.8945      0.9045   1178.6312   1178.7701
          155          37      3.8945      0.9296   1177.9716   1178.1139
          155          38      3.8945      0.9548   1177.3064   1177.4521
          155          39      3.8945      0.9799   1176.6355   1176.7845
          155          40      3.8945      1.0050   1175.9586   1176.1109
          155          41      3.8945      1.0302   1175.2756   1175.4311
          155          42      3.8945      1.0553   1174.5863   1174.7451
          155          43      3.8945      1.0804   1173.8906   1174.0525
          155          44      3.8945      1.1055   1173.1882   1173.3532
          155          45      3.8945      1.1307   1172.4790   1172.6471
          155          46      3.8945      1.1558   1171.7627   1171.9339
          155          47      3.8945      1.1809   1171.0393   1171.2134
          155          48      3.8945      1.2060   1170.3084   1170.4855
          155          49      3.8945      1.2312   1169.5699   1169.7500
          155          50      3.8945      1.2563   1168.8237   1169.0066
          155          51      3.8945      1.2814   1168.0695   1168.2552
          155          52      3.8945      1.3065   1167.3070   1167.4956
          155          53      3.8945      1.3317   1166.5362   1166.7275
          155          54      3.8945      1.3568   1165.7568   1165.9507
          155          55      3.8945      1.3819   1164.9685   1165.1651
          155          56      3.8945      1.4070   1164.1712   1164.3704
          155          57      3.8945      1.4322   1163.3647   1163.5664
          155          58      3.8945      1.4573   1162.5487   1162.7529
          155          59      3.8945      1.4824   1161.7230   1161.9296
          155          60      3.8945      1.5075   1160.8874   1161.0964
          155          61      3.8945      1.5327   1160.0417   1160.2530
          155          62      3.8945      1.5578   1159.1855   1159.3991
          155          63      3.8945      1.5829   1158.3188   1158.5346
          155          64      3.8945      1.6080   1157.4412   1157.6592
          155          65      3.8945      1.6332   1156.5525   1156.7726
          155          66      3.8945      1.6583   1155.6524   1155.8745
          155          67      3.8945      1.6834   1154.7407   1154.9648
          155          68      3.8945      1.7085   1153.8171   1154.0432
          155          69      3.8945      1.7337   1152.8814   1153.1094
          155          70      3.8945      1.7588   1151.9334   1152.1632
          155          71      3.8945      1.7839   1150.9726   1151.2042
          155          72      3.8945      1.8090   1149.9989   1150.2322
          155          73      3.8945      1.8342   1149.0119   1149.2469
          155          74      3.8945      1.8593   1148.0115   1148.2480
          155          75      3.8945      1.8844   1146.9972   1147.2353
          155          76      3.8945      1.9095   1145.9688   1146.2084
          155          77      3.8945      1.9347   1144.9260   1145.1670
          155          78      3.8945      1.9598   1143.8684   1144.1108
          155          79      3.8945      1.9849   1142.7958   1143.0395
          155          80      3.8945      2.0101   1141.7079   1141.9528
          155          81      3.8945      2.0352   1140.6042   1140.8504
